Condition,Sex,Age,Location,Measure_daly,Unit_daly,Forecast Scenario_daly,Year,Value_daly,Lower_daly,Upper_daly,Data Suite_daly,DA_daly,Measure_prev,Unit_prev,Forecast Scenario_prev,Value_prev,Lower_prev,Upper_prev,Data Suite_prev,DA_prev
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2026,0.0023467865006965203,0.00201026586542469,0.0027832383094816,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0505384713184708,0.0407606257617862,0.06047829101520501,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2026,0.00168290534802852,0.00146228648040638,0.00195329709798458,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0281124914462203,0.023175242749254997,0.033972014835813504,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2026,0.00232476146888494,0.002032086114237,0.00270967446789056,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0435581854635734,0.0361737801500393,0.052265846544177,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2026,0.00251069776476833,0.00210782195758994,0.0030942674850736,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.06529665673645779,0.0538778475424022,0.0786951122415102,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2026,0.0021579189658019497,0.00166573401398968,0.00284339975361007,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0868766348363457,0.0716576473051582,0.105025054769321,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2027,0.00236079289051816,0.00202506520797107,0.0027984303240199803,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0506099505215111,0.0407938401941983,0.060754911670967006,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2027,0.00169621320476031,0.00147204562538099,0.00196180876645738,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0281306097689208,0.023080201955652902,0.033925035358279905,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2027,0.00234271163549526,0.00204415877223575,0.0027383640944595904,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.04365686311450571,0.0363185124660671,0.0524871097418162,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2027,0.0025291836591728803,0.00213182243254603,0.00310459073182946,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.06539491769350969,0.053557554383637095,0.0786591804671601,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2027,0.0021720121106099297,0.0016679185826546398,0.00284586938731988,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0873214607547552,0.0721297729904884,0.106022559437,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2028,0.0023778256048836203,0.0020331704960631298,0.0028244179167620097,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.050709133249722496,0.0409455602699138,0.0610132234094608,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2028,0.0017088924661020101,0.00149879242674388,0.00197687631357767,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.028118165822569298,0.0229904990042039,0.0338660299388977,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2028,0.00236347444790789,0.00206594726114926,0.00275155147176333,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.043783115953591197,0.036398335530242396,0.0525031622797198,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2028,0.00255153290600738,0.002155281536675,0.0031328356085454697,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.06556251169870331,0.0539502128479734,0.0784143020428702,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2028,0.00218590811554664,0.0016864760261704002,0.0028670460783033398,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.08770055023711709,0.072439600688943,0.106528028370299,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2029,0.00239641910274655,0.00204777783646827,0.00285322602055051,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.050829708775660905,0.040977712749270104,0.0606902853243317,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2029,0.00172246081983121,0.0015050833955233401,0.00198813772513995,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.028110561528467602,0.0229176599295589,0.0339361588773924,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2029,0.00238354373027958,0.00208769209321653,0.00276174551337312,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0439138210388018,0.0364773353045772,0.052791713953372,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2029,0.0025746298464018203,0.00217425598094471,0.0031470898655306303,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0657169191795481,0.053942539802670296,0.0789195983188173,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2029,0.00220028040347881,0.0016923517642608399,0.0028897699435537698,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0881242401180794,0.0728782026763022,0.10653919237320801,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2030,0.00241589771710933,0.00206285903586176,0.00287207002577144,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0509471340857089,0.041197784472431706,0.0610228439051712,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2030,0.00173695216429581,0.00151776555486705,0.00200810567650367,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0281125644573664,0.0230335563625777,0.0339499056536689,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2030,0.00240231369000005,0.00209911891458478,0.00279776930959779,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0440505812594333,0.0364990411675895,0.0531733614332312,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2030,0.00259708217465453,0.00219352853554908,0.0031804761954663295,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0658616644378246,0.0538587854242151,0.0789687414418618,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2030,0.00221650948440774,0.00170644059555745,0.00290636969639666,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0886081615878344,0.07290734286173299,0.10811390063361599,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2031,0.00243582631068025,0.00207852973809942,0.00288788622688966,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.051110684533514604,0.0411357217408088,0.0613557607296104,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2031,0.0017523504002271,0.0015250622312907398,0.00202129642297825,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.028131532799098,0.0232633252866148,0.033883051247017404,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2031,0.00241866751716346,0.00211586256381178,0.00281556277702212,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0441771726555097,0.0365725111810731,0.0530367787831353,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2031,0.0026219619175140902,0.00220850715789933,0.00319578830573463,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0660763768991655,0.0538380178176549,0.0794866721447126,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2031,0.0022313482339862403,0.00171811310349889,0.00294565563008249,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.089062444992198,0.0732714391207698,0.10873010584689201,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2032,0.00245601117340228,0.00210465406419391,0.00290169550832108,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.051244963028005706,0.04121678223408919,0.0612425555621929,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2032,0.0017690389060936202,0.00153109363304406,0.00203398426861214,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0281795666421937,0.0232473810554569,0.0339017962228849,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2032,0.00243442792916574,0.0021281386946183697,0.0028238073806453796,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.04431507936408471,0.0366306931243138,0.052914026868998,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2032,0.00264685688571261,0.00222612186610123,0.00320894743245272,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0662971495837804,0.0540022290499096,0.079721135553827,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2032,0.0022474212072254,0.0017303128663250398,0.0029678870604763303,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0895515001308136,0.0732882482270847,0.109491970995901,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,France,DALYs,"Rate (per 100,000)",Reference,2033,0.0024784686441310898,0.00211846103986399,0.0029490891872828795,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0514034818002521,0.041463266496393196,0.0618109593135378,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Spain,DALYs,"Rate (per 100,000)",Reference,2033,0.00178622489054625,0.00154226004081817,0.0020518260337501998,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0282211604881643,0.023380469610986002,0.0339234479220642,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Germany,DALYs,"Rate (per 100,000)",Reference,2033,0.0024498540678154,0.00213912395831709,0.00283306935703563,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0444438411363538,0.0370096891897064,0.053488795002097106,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,Italy,DALYs,"Rate (per 100,000)",Reference,2033,0.0026725331256740098,0.00224835555996955,0.0032384906809088104,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.0665183952898008,0.054334447481166996,0.0805431377247575,GBD,Metabolism
"Endocrine, metabolic, blood, and immune disorders",Both,All Ages,United Kingdom,DALYs,"Rate (per 100,000)",Reference,2033,0.00226308180603832,0.0017442220250340902,0.00298533142153598,GBD,Metabolism,Prevalence,"Rate (per 100,000)",Reference,0.09000884362442939,0.0739583946296253,0.11035945135433,GBD,Metabolism
